SiteID,1745739,Site Timezone,-6,Data Timezone,0,Longitude,-87.6826171875,Latitude,35.2915306091
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,1,16,10,30,N/A,206.78,5.01,-2.11,97130,N/A
2014,1,16,11,30,N/A,197.99,6.0600000000000005,-1.93,97100,N/A
2014,1,16,12,30,N/A,195.51,7.98,-1.96,97060,N/A
2014,1,16,13,30,N/A,194.86,8.89,-1.99,97030,N/A
2014,1,16,14,30,N/A,194.74,9.09,-1.54,96980,N/A
2014,1,16,15,30,N/A,199.66,9.09,-0.41000000000000003,96930,N/A
2014,1,16,16,30,N/A,209.09,9,0.99,96820,N/A
2014,1,16,17,30,N/A,207.1,9.23,2.08,96740,N/A
2014,1,16,18,30,N/A,215.07,9.85,3.65,96680,N/A
2014,1,16,19,30,N/A,220.24,9.950000000000001,4.68,96630,N/A
2014,1,16,20,30,N/A,222.06,10.22,5.3,96590,N/A
2014,1,16,21,30,N/A,225.68,10.73,5.99,96550,N/A
2014,1,16,22,30,N/A,225.9,10.6,6.48,96560,N/A
2014,1,16,23,30,N/A,225.65,10.74,6.84,96580,N/A
2014,1,17,0,30,N/A,226.78,10.870000000000001,7.12,96580,N/A
2014,1,17,1,30,N/A,231.08,9.72,7.12,96590,N/A
2014,1,17,2,30,N/A,267.04,10.58,6.93,96620,N/A
2014,1,17,3,30,N/A,293.11,9.03,5.66,96640,N/A
2014,1,17,4,30,N/A,310.05,7.74,4.5200000000000005,96640,N/A
2014,1,17,5,30,N/A,316.83,7.43,3.29,96660,N/A
2014,1,17,6,30,N/A,297.72,5.98,2.67,96700,N/A
2014,1,17,7,30,N/A,292.37,8.290000000000001,2.46,96720,N/A
2014,1,17,8,30,N/A,276.97,8.19,1.6300000000000001,96730,N/A
2014,1,17,9,30,N/A,269.31,8.36,1.47,96720,N/A
2014,1,17,10,30,N/A,259.37,8.33,1.6300000000000001,96720,N/A
2014,1,17,11,30,N/A,265.78000000000003,8.81,1.59,96740,N/A
2014,1,17,12,30,N/A,280.7,11.72,0.62,96770,N/A
2014,1,17,13,30,N/A,292.23,10.24,-0.66,96830,N/A
2014,1,17,14,30,N/A,291.59000000000003,8.9,-1.74,96890,N/A
2014,1,17,15,30,N/A,286.89,11,-2.04,96930,N/A
2014,1,17,16,30,N/A,283.91,11.120000000000001,-2.5100000000000002,96950,N/A
2014,1,17,17,30,N/A,277.46,10.370000000000001,-2.15,96980,N/A
2014,1,17,18,30,N/A,294.6,10.07,-2.35,97000,N/A
2014,1,17,19,30,N/A,277.90000000000003,10.16,-2.32,97020,N/A
2014,1,17,20,30,N/A,277.76,11.48,-2.57,97060,N/A
2014,1,17,21,30,N/A,284.64,10.55,-2.7,97100,N/A
2014,1,17,22,30,N/A,289.79,8.870000000000001,-3.23,97170,N/A
2014,1,17,23,30,N/A,295.18,8.48,-3.47,97210,N/A
2014,1,18,0,30,N/A,295.22,8.950000000000001,-3.63,97250,N/A
2014,1,18,1,30,N/A,299.44,8.71,-3.75,97270,N/A
2014,1,18,2,30,N/A,301.49,6.98,-3.91,97280,N/A
2014,1,18,3,30,N/A,303.81,6.92,-4.03,97280,N/A
2014,1,18,4,30,N/A,300.46,7.3500000000000005,-4.08,97270,N/A
2014,1,18,5,30,N/A,297.53000000000003,7.17,-4.16,97280,N/A
2014,1,18,6,30,N/A,294.64,6.99,-4.16,97300,N/A
2014,1,18,7,30,N/A,291.59000000000003,6.43,-4.16,97330,N/A
2014,1,18,8,30,N/A,286.58,5.48,-4.16,97320,N/A
2014,1,18,9,30,N/A,274.11,4.8,-4.11,97330,N/A
2014,1,18,10,30,N/A,274.97,5.78,-4.37,97340,N/A
2014,1,18,11,30,N/A,254.85,4.34,-4.5200000000000005,97330,N/A
2014,1,18,12,30,N/A,233.12,4.53,-4.67,97320,N/A
2014,1,18,13,30,N/A,216.63,5.2700000000000005,-4.64,97310,N/A
2014,1,18,14,30,N/A,210.27,5.4,-3.37,97280,N/A
2014,1,18,15,30,N/A,212.17000000000002,6.28,-1.36,97210,N/A
2014,1,18,16,30,N/A,208.16,7.87,0.19,97090,N/A
2014,1,18,17,30,N/A,203.93,8.96,1.62,96980,N/A
2014,1,18,18,30,N/A,210.84,10.3,3.36,96880,N/A
2014,1,18,19,30,N/A,209.88,11.47,4.55,96780,N/A
2014,1,18,20,30,N/A,211.07,12.35,5.19,96700,N/A
2014,1,18,21,30,N/A,212.3,13.26,5.79,96620,N/A
2014,1,18,22,30,N/A,215.35,13.23,5.91,96590,N/A
2014,1,18,23,30,N/A,220.57,14.64,5.65,96580,N/A
2014,1,19,0,30,N/A,219.24,14.6,5.57,96570,N/A
2014,1,19,1,30,N/A,219.97,14.790000000000001,5.89,96530,N/A
2014,1,19,2,30,N/A,230.65,14.47,5.91,96540,N/A
2014,1,19,3,30,N/A,254.14000000000001,11.56,5.13,96570,N/A
2014,1,19,4,30,N/A,265.59000000000003,9.93,5.05,96580,N/A
2014,1,19,5,30,N/A,292.14,9.99,3.83,96620,N/A
2014,1,19,6,30,N/A,305.64,10.78,2.0100000000000002,96700,N/A
2014,1,19,7,30,N/A,309.55,11.040000000000001,0.6,96770,N/A
2014,1,19,8,30,N/A,309.86,11.540000000000001,-0.38,96840,N/A
2014,1,19,9,30,N/A,312.74,10.88,-1.05,96920,N/A
2014,1,19,10,30,N/A,308.39,9.700000000000001,-1.59,97040,N/A
2014,1,19,11,30,N/A,310.84000000000003,9.07,-2.31,97110,N/A
2014,1,19,12,30,N/A,312.42,8.57,-2.82,97170,N/A
2014,1,19,13,30,N/A,313.73,8.07,-3.21,97220,N/A
2014,1,19,14,30,N/A,315.44,6.62,-2.91,97270,N/A
2014,1,19,15,30,N/A,307.74,5.12,-1.99,97320,N/A
2014,1,19,16,30,N/A,299.95,4.0600000000000005,-0.85,97290,N/A
2014,1,19,17,30,N/A,280.67,4.25,0.54,97310,N/A
2014,1,19,18,30,N/A,273.73,4.82,1.62,97310,N/A
2014,1,19,19,30,N/A,272.37,3.87,3.09,97260,N/A
2014,1,19,20,30,N/A,251.47,4.7,3.9,97230,N/A
2014,1,19,21,30,N/A,241.9,5.91,4.3100000000000005,97220,N/A
2014,1,19,22,30,N/A,233.1,6.82,4.14,97170,N/A
2014,1,19,23,30,N/A,230.76,7.7,4.08,97150,N/A
2014,1,20,0,30,N/A,225.98000000000002,9.23,4.01,97140,N/A
2014,1,20,1,30,N/A,223.06,10.39,3.97,97100,N/A
2014,1,20,2,30,N/A,224.59,10.870000000000001,4.12,97070,N/A
2014,1,20,3,30,N/A,229.71,11.02,4.21,97020,N/A
2014,1,20,4,30,N/A,232.59,12.65,4.3,96960,N/A
2014,1,20,5,30,N/A,233.66,12.040000000000001,4.37,96960,N/A
2014,1,20,6,30,N/A,233.45000000000002,12.55,4.61,96940,N/A
2014,1,20,7,30,N/A,234.13,12.450000000000001,4.84,96930,N/A
2014,1,20,8,30,N/A,234.05,11.94,5.0200000000000005,96920,N/A
2014,1,20,9,30,N/A,239.87,11.03,5.2,96900,N/A
2014,1,20,10,30,N/A,238.12,10.55,5.3500000000000005,96900,N/A
2014,1,20,11,30,N/A,237.36,10.4,5.47,96900,N/A
2014,1,20,12,30,N/A,242.67000000000002,10.43,5.96,96890,N/A
2014,1,20,13,30,N/A,242.72,10.65,6.0200000000000005,96890,N/A
2014,1,20,14,30,N/A,247.24,10.23,6.12,96880,N/A
2014,1,20,15,30,N/A,253.9,7.94,7.09,96880,N/A
2014,1,20,16,30,N/A,257.38,6.82,8.38,96830,N/A
2014,1,20,17,30,N/A,252.33,5.5200000000000005,9.68,96810,N/A
2014,1,20,18,30,N/A,255.51000000000002,4.88,10.77,96770,N/A
2014,1,20,19,30,N/A,254.95000000000002,4.47,11.620000000000001,96730,N/A
2014,1,20,20,30,N/A,247.97,4.45,12.05,96700,N/A
2014,1,20,21,30,N/A,245.81,4.7700000000000005,12.120000000000001,96670,N/A
2014,1,20,22,30,N/A,245.85,5.1000000000000005,12.01,96680,N/A
2014,1,20,23,30,N/A,248.20000000000002,5.04,11.93,96670,N/A
2014,1,21,0,30,N/A,244.82,6.5200000000000005,12.07,96660,N/A
2014,1,21,1,30,N/A,250.66,7.65,11.94,96650,N/A
2014,1,21,2,30,N/A,264.78000000000003,8.16,11.1,96630,N/A
2014,1,21,3,30,N/A,277.21,7.61,10.32,96590,N/A
2014,1,21,4,30,N/A,298.73,6.05,10.16,96530,N/A
2014,1,21,5,30,N/A,303.39,7.140000000000001,9.44,96490,N/A
2014,1,21,6,30,N/A,340.06,8.4,7.07,96480,N/A
2014,1,21,7,30,N/A,343.95,8.68,6.93,96500,N/A
2014,1,21,8,30,N/A,337.29,9.41,5.92,96520,N/A
2014,1,21,9,30,N/A,324.36,10.38,5.17,96550,N/A
2014,1,21,10,30,N/A,320.93,11.370000000000001,4.88,96580,N/A
2014,1,21,11,30,N/A,316.04,14.99,3.19,96640,N/A
2014,1,21,12,30,N/A,324.5,13.34,-0.12,96740,N/A
2014,1,21,13,30,N/A,323.11,13.07,-2.12,96830,N/A
2014,1,21,14,30,N/A,328.79,13.77,-3.2600000000000002,96900,N/A
2014,1,21,15,30,N/A,333.12,13.81,-3.89,96990,N/A
2014,1,21,16,30,N/A,337.1,12.26,-4.16,97060,N/A
2014,1,21,17,30,N/A,338.24,11.35,-4.3,97120,N/A
2014,1,21,18,30,N/A,338.99,13.06,-4.33,97150,N/A
2014,1,21,19,30,N/A,343.57,10.82,-3.8000000000000003,97170,N/A
2014,1,21,20,30,N/A,338.89,12.23,-4.5,97220,N/A
2014,1,21,21,30,N/A,337.98,9.040000000000001,-4.7,97260,N/A
2014,1,21,22,30,N/A,350.14,10.86,-5.68,97330,N/A
2014,1,21,23,30,N/A,348.52,11.47,-6.51,97370,N/A
2014,1,22,0,30,N/A,348.28000000000003,10.07,-6.96,97410,N/A
2014,1,22,1,30,N/A,358.92,7.59,-7.12,97430,N/A
2014,1,22,2,30,N/A,355.61,9.51,-7.8100000000000005,97430,N/A
2014,1,22,3,30,N/A,7.3,8.03,-8.03,97430,N/A
2014,1,22,4,30,N/A,2.11,6.82,-8.19,97420,N/A
2014,1,22,5,30,N/A,1.29,6.3100000000000005,-8.35,97410,N/A
2014,1,22,6,30,N/A,358.69,6.16,-8.36,97410,N/A
2014,1,22,7,30,N/A,3.6,4.6000000000000005,-8.22,97400,N/A
2014,1,22,8,30,N/A,357.17,4.4,-8.39,97420,N/A
2014,1,22,9,30,N/A,352.91,3.16,-8.25,97410,N/A
2014,1,22,10,30,N/A,345.95,2.97,-8.18,97430,N/A
2014,1,22,11,30,N/A,351.04,2.89,-8.26,97420,N/A
2014,1,22,12,30,N/A,352.56,1.74,-8.21,97430,N/A
2014,1,22,13,30,N/A,337.92,0.66,-8.14,97410,N/A
2014,1,22,14,30,N/A,222.62,0.58,-7.73,97390,N/A
2014,1,22,15,30,N/A,234.81,2.0300000000000002,-6.74,97380,N/A
2014,1,22,16,30,N/A,246.43,3.18,-5.5600000000000005,97320,N/A
2014,1,22,17,30,N/A,256.48,3.8000000000000003,-4.19,97260,N/A
2014,1,22,18,30,N/A,258.45,4.5200000000000005,-3.22,97230,N/A
2014,1,22,19,30,N/A,266.12,5.01,-2.35,97200,N/A
2014,1,22,20,30,N/A,255.76000000000002,5.58,-1.6400000000000001,97190,N/A
2014,1,22,21,30,N/A,263.57,6.0200000000000005,-1.53,97180,N/A
2014,1,22,22,30,N/A,266.2,6.3,-1.41,97220,N/A
2014,1,22,23,30,N/A,274.93,6.16,-1.5,97270,N/A
2014,1,23,0,30,N/A,279.28000000000003,6.87,-1.68,97310,N/A
2014,1,23,1,30,N/A,282.47,7.33,-1.73,97360,N/A
2014,1,23,2,30,N/A,283.56,7.48,-1.6300000000000001,97390,N/A
2014,1,23,3,30,N/A,279.02,6.99,-1.33,97420,N/A
2014,1,23,4,30,N/A,281.81,7.72,-1.37,97410,N/A
2014,1,23,5,30,N/A,330.79,8.67,-2.87,97480,N/A
2014,1,23,6,30,N/A,350.02,7.140000000000001,-3.18,97590,N/A
2014,1,23,7,30,N/A,350.99,8.540000000000001,-3.93,97670,N/A
2014,1,23,8,30,N/A,354.12,8.06,-4.58,97740,N/A
2014,1,23,9,30,N/A,348.79,9.39,-5.75,97850,N/A
2014,1,23,10,30,N/A,348.85,8.41,-5.96,97920,N/A
2014,1,23,11,30,N/A,355.73,8.93,-6.72,98020,N/A
2014,1,23,12,30,N/A,347.95,8.89,-7.58,98130,N/A
2014,1,23,13,30,N/A,349.99,9.950000000000001,-9.290000000000001,98250,N/A
2014,1,23,14,30,N/A,352.41,9.71,-10.52,98350,N/A
2014,1,23,15,30,N/A,355.53000000000003,7.18,-9.81,98420,N/A
2014,1,23,16,30,N/A,355.81,7.68,-10.05,98450,N/A
2014,1,23,17,30,N/A,355.89,7.5600000000000005,-9.56,98500,N/A
2014,1,23,18,30,N/A,351.66,7.42,-9.24,98550,N/A
2014,1,23,19,30,N/A,347.66,8.41,-9.1,98600,N/A
2014,1,23,20,30,N/A,340.92,7.29,-8.65,98630,N/A
2014,1,23,21,30,N/A,347.48,8.370000000000001,-9.18,98660,N/A
2014,1,23,22,30,N/A,349.71,8.56,-9.69,98730,N/A
2014,1,23,23,30,N/A,346.56,8.370000000000001,-10.23,98780,N/A
2014,1,24,0,30,N/A,352.39,7.49,-10.48,98830,N/A
2014,1,24,1,30,N/A,359.85,7.2,-10.74,98890,N/A
2014,1,24,2,30,N/A,1.85,7.45,-11.05,98930,N/A
2014,1,24,3,30,N/A,357.93,7.18,-11.17,98960,N/A
2014,1,24,4,30,N/A,0.51,7.97,-11.53,98960,N/A
2014,1,24,5,30,N/A,2.8000000000000003,7.54,-11.59,99000,N/A
2014,1,24,6,30,N/A,8.6,6.12,-11.68,99020,N/A
2014,1,24,7,30,N/A,10.02,5.07,-11.700000000000001,99020,N/A
2014,1,24,8,30,N/A,11.34,4.47,-11.75,99010,N/A
2014,1,24,9,30,N/A,13.450000000000001,3.54,-11.78,98980,N/A
2014,1,24,10,30,N/A,19.05,2.52,-11.76,98980,N/A
2014,1,24,11,30,N/A,36.4,1.56,-11.75,98950,N/A
2014,1,24,12,30,N/A,45.9,0.8,-11.73,98920,N/A
2014,1,24,13,30,N/A,115.49000000000001,0.63,-11.700000000000001,98890,N/A
2014,1,24,14,30,N/A,156.29,0.98,-11.25,98840,N/A
2014,1,24,15,30,N/A,180.97,1.36,-10.32,98780,N/A
2014,1,24,16,30,N/A,194.92000000000002,2.07,-8.92,98680,N/A
2014,1,24,17,30,N/A,212.91,2.36,-7.47,98560,N/A
2014,1,24,18,30,N/A,221.05,3.0300000000000002,-6.0200000000000005,98450,N/A
2014,1,24,19,30,N/A,225.72,4.13,-4.99,98320,N/A
2014,1,24,20,30,N/A,220.18,4.79,-4.1,98210,N/A
2014,1,24,21,30,N/A,216.47,5.91,-3.85,98090,N/A
2014,1,24,22,30,N/A,214.32,7.53,-3.96,98000,N/A
2014,1,24,23,30,N/A,204.32,8.47,-4.0600000000000005,97910,N/A
2014,1,25,0,30,N/A,208.71,10.74,-4.3500000000000005,97800,N/A
2014,1,25,1,30,N/A,206.37,11.42,-4.5600000000000005,97710,N/A
2014,1,25,2,30,N/A,208.3,12.24,-4.58,97600,N/A
2014,1,25,3,30,N/A,212.32,12.43,-4.54,97510,N/A
2014,1,25,4,30,N/A,219.01,12.13,-4.34,97400,N/A
2014,1,25,5,30,N/A,221.51,14.46,-4.01,97290,N/A
2014,1,25,6,30,N/A,223.69,15.530000000000001,-4.0600000000000005,97190,N/A
2014,1,25,7,30,N/A,224.99,15.280000000000001,-4.0600000000000005,97090,N/A
2014,1,25,8,30,N/A,224.52,15,-4.09,97000,N/A
2014,1,25,9,30,N/A,228.11,14.75,-4.05,96890,N/A
2014,1,25,10,30,N/A,228.70000000000002,13.86,-4,96830,N/A
2014,1,25,11,30,N/A,233.25,13.46,-3.62,96760,N/A
2014,1,25,12,30,N/A,237.58,13.97,-3.36,96720,N/A
2014,1,25,13,30,N/A,245.04,13.89,-3.13,96690,N/A
2014,1,25,14,30,N/A,248.01000000000002,14.92,-2.71,96700,N/A
2014,1,25,15,30,N/A,255.14000000000001,13.83,-2.06,96660,N/A
2014,1,25,16,30,N/A,261.19,11.950000000000001,-0.8300000000000001,96610,N/A
2014,1,25,17,30,N/A,268.09000000000003,10.870000000000001,1.6600000000000001,96600,N/A
2014,1,25,18,30,N/A,275.45,11.040000000000001,3.63,96590,N/A
2014,1,25,19,30,N/A,280.7,11.040000000000001,4.73,96600,N/A
2014,1,25,20,30,N/A,284.55,9.86,5.42,96620,N/A
2014,1,25,21,30,N/A,294,9.61,5.74,96660,N/A
2014,1,25,22,30,N/A,305.38,10.85,4.93,96730,N/A
2014,1,25,23,30,N/A,297.56,12.11,4.36,96800,N/A
2014,1,26,0,30,N/A,315.53000000000003,9.34,3.29,96850,N/A
2014,1,26,1,30,N/A,321.51,8.53,2.39,96870,N/A
2014,1,26,2,30,N/A,340.31,7.74,1.59,96910,N/A
2014,1,26,3,30,N/A,3.91,5.28,0.16,96920,N/A
2014,1,26,4,30,N/A,7.2,5.33,0.09,96870,N/A
2014,1,26,5,30,N/A,5.03,5.66,0.21,96850,N/A
2014,1,26,6,30,N/A,28.900000000000002,4.17,-0.45,96850,N/A
2014,1,26,7,30,N/A,52.72,2.34,-0.26,96830,N/A
2014,1,26,8,30,N/A,47.08,1.48,1.1400000000000001,96760,N/A
2014,1,26,9,30,N/A,169.94,2.81,1.56,96730,N/A
2014,1,26,10,30,N/A,191.58,5.23,2.41,96700,N/A
2014,1,26,11,30,N/A,177.76,9.03,0.59,96660,N/A
2014,1,26,12,30,N/A,177.93,10.03,1,96620,N/A
2014,1,26,13,30,N/A,185.99,10.6,1.75,96590,N/A
2014,1,26,14,30,N/A,195.22,10.74,2.75,96570,N/A
2014,1,26,15,30,N/A,204.36,10.66,5.3,96550,N/A
2014,1,26,16,30,N/A,215.31,10.13,7.12,96480,N/A
2014,1,26,17,30,N/A,222.82,10.75,8.52,96450,N/A
2014,1,26,18,30,N/A,223.41,11.09,9.76,96410,N/A
2014,1,26,19,30,N/A,224.19,10.620000000000001,10.58,96380,N/A
2014,1,26,20,30,N/A,220.06,10.25,11.06,96360,N/A
2014,1,26,21,30,N/A,215.87,10.74,11.25,96330,N/A
2014,1,26,22,30,N/A,207.92000000000002,9.76,11.3,96320,N/A
2014,1,26,23,30,N/A,204.67000000000002,11.44,11.13,96320,N/A
2014,1,27,0,30,N/A,205.71,12.83,10.97,96350,N/A
2014,1,27,1,30,N/A,206.87,13.07,10.6,96360,N/A
2014,1,27,2,30,N/A,209.02,12.56,10.32,96360,N/A
2014,1,27,3,30,N/A,213.9,12.58,10.21,96360,N/A
2014,1,27,4,30,N/A,218.66,12.72,9.97,96330,N/A
2014,1,27,5,30,N/A,225.47,13.59,9.43,96360,N/A
2014,1,27,6,30,N/A,230.8,11.35,9.14,96420,N/A
2014,1,27,7,30,N/A,228.39000000000001,11.040000000000001,9.18,96450,N/A
2014,1,27,8,30,N/A,306.22,7.140000000000001,8.07,96580,N/A
2014,1,27,9,30,N/A,6.76,13.89,3.17,96740,N/A
2014,1,27,10,30,N/A,6.09,13.530000000000001,-2.46,96920,N/A
2014,1,27,11,30,N/A,7.71,14.44,-5.21,97040,N/A
2014,1,27,12,30,N/A,6.37,13.57,-7.16,97160,N/A
2014,1,27,13,30,N/A,9.870000000000001,13.08,-8.120000000000001,97280,N/A
2014,1,27,14,30,N/A,7.5,11.94,-8.71,97360,N/A
2014,1,27,15,30,N/A,8.84,14,-9.55,97440,N/A
2014,1,27,16,30,N/A,10.03,10.870000000000001,-8.78,97480,N/A
2014,1,27,17,30,N/A,8.36,9.31,-8.040000000000001,97500,N/A
2014,1,27,18,30,N/A,8.15,8.63,-7.47,97530,N/A
2014,1,27,19,30,N/A,8.23,8.45,-7.21,97550,N/A
2014,1,27,20,30,N/A,8.58,8.56,-7.140000000000001,97580,N/A
2014,1,27,21,30,N/A,8.98,10.51,-7.97,97620,N/A
2014,1,27,22,30,N/A,10.38,11.450000000000001,-8.84,97670,N/A
2014,1,27,23,30,N/A,9.9,11.31,-9.55,97740,N/A
2014,1,28,0,30,N/A,12.4,11.27,-10.31,97800,N/A
2014,1,28,1,30,N/A,17.51,9.47,-10.6,97850,N/A
2014,1,28,2,30,N/A,19.38,9.53,-11.11,97880,N/A
2014,1,28,3,30,N/A,18.06,10.28,-11.72,97880,N/A
2014,1,28,4,30,N/A,20.84,11.13,-12.41,97870,N/A
2014,1,28,5,30,N/A,22.2,9.9,-12.530000000000001,97890,N/A
2014,1,28,6,30,N/A,22.39,10.870000000000001,-13.21,97920,N/A
2014,1,28,7,30,N/A,27.5,10.19,-13.36,97940,N/A
2014,1,28,8,30,N/A,24.85,9.8,-13.530000000000001,97950,N/A
2014,1,28,9,30,N/A,24.03,9.31,-13.76,97950,N/A
2014,1,28,10,30,N/A,25.330000000000002,9.85,-13.950000000000001,97970,N/A
2014,1,28,11,30,N/A,23.3,9.290000000000001,-14.43,97980,N/A
2014,1,28,12,30,N/A,24.66,9.16,-14.450000000000001,98000,N/A
2014,1,28,13,30,N/A,26.28,8.77,-14.52,98030,N/A
2014,1,28,14,30,N/A,24.73,8.61,-14.450000000000001,98040,N/A
2014,1,28,15,30,N/A,22.04,7.5200000000000005,-13.59,98030,N/A
2014,1,28,16,30,N/A,18.12,6.99,-12.540000000000001,98000,N/A
2014,1,28,17,30,N/A,11.46,6.6000000000000005,-11.41,97970,N/A
2014,1,28,18,30,N/A,8.43,6.16,-10.3,97940,N/A
2014,1,28,19,30,N/A,6.94,7.32,-9.8,97920,N/A
2014,1,28,20,30,N/A,1.8900000000000001,6.8100000000000005,-9.03,97900,N/A
2014,1,28,21,30,N/A,356.88,6.28,-8.72,97880,N/A
2014,1,28,22,30,N/A,355,6.1000000000000005,-8.96,97900,N/A
2014,1,28,23,30,N/A,355.39,6.94,-9.56,97930,N/A
2014,1,29,0,30,N/A,358.04,7.0600000000000005,-10.05,97970,N/A
2014,1,29,1,30,N/A,358.48,6.38,-10.39,97990,N/A
2014,1,29,2,30,N/A,359.96,7.24,-10.81,98000,N/A
2014,1,29,3,30,N/A,0.66,7.87,-11.19,98030,N/A
2014,1,29,4,30,N/A,0.71,7.2700000000000005,-11.41,98020,N/A
2014,1,29,5,30,N/A,356.93,6.74,-11.6,98030,N/A
2014,1,29,6,30,N/A,357.2,6.94,-11.74,98050,N/A
2014,1,29,7,30,N/A,356.98,6.24,-11.75,98060,N/A
2014,1,29,8,30,N/A,358.72,5.5200000000000005,-11.74,98100,N/A
2014,1,29,9,30,N/A,356.01,5.18,-11.68,98110,N/A
2014,1,29,10,30,N/A,2.5500000000000003,5.24,-11.620000000000001,98130,N/A
2014,1,29,11,30,N/A,8.78,4.71,-11.64,98130,N/A
2014,1,29,12,30,N/A,11.290000000000001,3.74,-11.58,98150,N/A
2014,1,29,13,30,N/A,15.790000000000001,3.41,-11.46,98170,N/A
2014,1,29,14,30,N/A,22.02,2.35,-11.09,98180,N/A
2014,1,29,15,30,N/A,19.82,2.31,-10.21,98190,N/A
2014,1,29,16,30,N/A,18.72,2.5100000000000002,-9.07,98180,N/A
2014,1,29,17,30,N/A,3.02,2.29,-7.95,98160,N/A
2014,1,29,18,30,N/A,2.5500000000000003,3.04,-7.21,98130,N/A
2014,1,29,19,30,N/A,18.68,2.06,-6.32,98100,N/A
2014,1,29,20,30,N/A,358.63,2.11,-5.8100000000000005,98070,N/A
2014,1,29,21,30,N/A,351.81,1.74,-5.57,98040,N/A
2014,1,29,22,30,N/A,333.40000000000003,0.8200000000000001,-5.51,98040,N/A
2014,1,29,23,30,N/A,263.6,0.25,-5.55,98020,N/A
2014,1,30,0,30,N/A,288.72,0.22,-5.55,98020,N/A
2014,1,30,1,30,N/A,150.14000000000001,0.66,-5.55,98010,N/A
2014,1,30,2,30,N/A,147.96,1.7,-5.59,97980,N/A
2014,1,30,3,30,N/A,153.66,2.11,-5.61,97940,N/A
2014,1,30,4,30,N/A,148.03,2.73,-5.62,97890,N/A
2014,1,30,5,30,N/A,157.16,3.37,-5.64,97860,N/A
2014,1,30,6,30,N/A,159.99,3.46,-5.58,97850,N/A
2014,1,30,7,30,N/A,155.98,4.07,-5.57,97850,N/A
2014,1,30,8,30,N/A,160.36,4.47,-5.51,97830,N/A
2014,1,30,9,30,N/A,163.28,4.87,-5.4,97800,N/A
2014,1,30,10,30,N/A,163.88,5.61,-5.28,97800,N/A
2014,1,30,11,30,N/A,167.20000000000002,5.87,-5.17,97790,N/A
2014,1,30,12,30,N/A,172.99,6.67,-4.93,97770,N/A
2014,1,30,13,30,N/A,176.96,7.83,-4.76,97740,N/A
2014,1,30,14,30,N/A,179.16,7.78,-4.26,97710,N/A
2014,1,30,15,30,N/A,180.43,7.65,-3.11,97660,N/A
2014,1,30,16,30,N/A,180.02,7.63,-1.85,97570,N/A
2014,1,30,17,30,N/A,177.13,7.8100000000000005,-0.48,97480,N/A
2014,1,30,18,30,N/A,179.66,8.82,0.78,97390,N/A
2014,1,30,19,30,N/A,182.09,9.9,1.74,97320,N/A
2014,1,30,20,30,N/A,181.12,9.86,2.75,97250,N/A
2014,1,30,21,30,N/A,184.33,11.03,3.0700000000000003,97200,N/A
2014,1,30,22,30,N/A,184.76,10.58,2.94,97170,N/A
2014,1,30,23,30,N/A,185.77,11.58,2.2800000000000002,97160,N/A
2014,1,31,0,30,N/A,187.31,12.18,1.57,97160,N/A
2014,1,31,1,30,N/A,185.72,12.26,1.19,97200,N/A
2014,1,31,2,30,N/A,187.22,11.97,0.65,97230,N/A
2014,1,31,3,30,N/A,189.94,11.76,0.37,97260,N/A
2014,1,31,4,30,N/A,190.24,11.66,0.19,97260,N/A
2014,1,31,5,30,N/A,189.05,11,-0.08,97290,N/A
2014,1,31,6,30,N/A,187.89000000000001,10.38,-0.37,97300,N/A
2014,1,31,7,30,N/A,183.48,9.950000000000001,-0.6,97310,N/A
2014,1,31,8,30,N/A,183.4,9.620000000000001,-0.68,97300,N/A
2014,1,31,9,30,N/A,181.28,9.41,-0.85,97300,N/A
2014,1,31,10,30,N/A,181.56,9.120000000000001,-0.77,97310,N/A
2014,1,31,11,30,N/A,174.3,8.65,-1.31,97330,N/A
2014,1,31,12,30,N/A,177.17000000000002,9.07,-0.93,97340,N/A
2014,1,31,13,30,N/A,173.01,8.76,-0.93,97360,N/A
2014,1,31,14,30,N/A,171.4,7.640000000000001,-0.47000000000000003,97380,N/A
2014,1,31,15,30,N/A,175.6,6.37,1.79,97370,N/A
2014,1,31,16,30,N/A,172.82,6.22,3.61,97350,N/A
2014,1,31,17,30,N/A,176.13,5.8500000000000005,5.4,97330,N/A
2014,1,31,18,30,N/A,178.9,6.04,7.08,97300,N/A
2014,1,31,19,30,N/A,177.49,6.2700000000000005,8.01,97260,N/A
2014,1,31,20,30,N/A,177.62,6.49,8.78,97220,N/A
2014,1,31,21,30,N/A,177.09,7.22,9,97200,N/A
2014,1,31,22,30,N/A,171.26,8.53,8.68,97170,N/A
2014,1,31,23,30,N/A,166.59,10.53,8.23,97150,N/A
2014,2,1,0,30,N/A,165.20000000000002,11.450000000000001,7.6000000000000005,97160,N/A
2014,2,1,1,30,N/A,168.21,11.99,7.17,97170,N/A
2014,2,1,2,30,N/A,170.46,12.23,6.49,97180,N/A
2014,2,1,3,30,N/A,175.04,12.1,6.07,97190,N/A
2014,2,1,4,30,N/A,175.66,12.280000000000001,5.3,97190,N/A
2014,2,1,5,30,N/A,175.39000000000001,12.26,4.87,97170,N/A
